timestamp_utc,session_id,source_id,clue,answer_raw,answer_norm,answer_len,clue_len,filled_indices,filled_pairs,shown_pattern,user_guess_raw,user_guess_norm,user_correct,revealed,num_remaining_correct
2025-11-05T22:56:51Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,9/8/2021_ERIC,"""Spamalot"" writer Idle",ERIC,ERIC,4,22,"[1, 3]","[[1, ""R""], [3, ""C""]]",_R_C,eric,ERIC,1,0,2
2025-11-05T22:56:56Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,4/27/2021_SUGARDADDY,"Wealthy boyfriend, perhaps",SUGARDADDY,SUGARDADDY,10,26,"[1, 5, 6, 8]","[[1, ""U""], [5, ""D""], [6, ""A""], [8, ""D""]]",_U___DA_D_,sugardaddy,SUGARDADDY,1,0,6
2025-11-05T22:57:27Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,5/30/2019_TAX,Duty,TAX,TAX,3,4,[1],"[[1, ""A""]]",_A_,,,0,0,0
2025-11-05T22:57:38Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,3/22/2016_ETO,D.D.E.'s charge in W.W. II,ETO,ETO,3,26,"[0, 2]","[[0, ""E""], [2, ""O""]]",E_O,evo,EVO,0,0,0
2025-11-05T22:57:48Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,6/16/2019_NOMEN,"The ""Tullius"" of Marcus Tullius Cicero",NOMEN,NOMEN,5,38,[0],"[[0, ""N""]]",N____,,,0,0,0
2025-11-05T22:58:01Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,2/3/2018_HALLPASS,Toilet paper?,HALLPASS,HALLPASS,8,13,[],[],________,,,0,0,0
2025-11-05T22:58:05Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,3/20/2019_DONHO,"""Tiny Bubbles"" crooner",DONHO,DONHO,5,22,[],[],_____,,,0,0,0
2025-11-05T22:58:09Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,5/21/2018_JEAN,Levi's material,JEAN,JEAN,4,15,"[1, 2]","[[1, ""E""], [2, ""A""]]",_EA_,jean,JEAN,1,0,2
2025-11-05T22:58:13Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,10/4/2018_ACLU,Org. defending 1-Across rights,ACLU,ACLU,4,30,[2],"[[2, ""L""]]",__L_,aclu,ACLU,1,0,3
2025-11-05T22:58:55Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,12/14/2019_HITAT,Try to punch,HITAT,HITAT,5,12,[4],"[[4, ""T""]]",____T,quit,QUIT,0,0,0
2025-11-05T23:00:08Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,3/21/2021_NBA,Hoops grp.,NBA,NBA,3,10,[1],"[[1, ""B""]]",_B_,nba,NBA,1,0,2
2025-11-05T23:00:10Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/9/2020_EMU,Bird able to run faster than the fastest human,EMU,EMU,3,46,[1],"[[1, ""M""]]",_M_,emu,EMU,1,0,2
2025-11-05T23:00:12Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,6/6/2019_RIO,Feature on a Spanish map,RIO,RIO,3,24,[1],"[[1, ""I""]]",_I_,rio,RIO,1,0,2
2025-11-05T23:00:14Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,12/20/2018_SANS,Comic ___ (typeface),SANS,SANS,4,20,"[0, 1, 2]","[[0, ""S""], [1, ""A""], [2, ""N""]]",SAN_,sans,SANS,1,0,1
2025-11-05T23:00:21Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,5/8/2021_WHO,It becomes another question when its first letter is moved to the end,WHO,WHO,3,69,[1],"[[1, ""H""]]",_H_,who,WHO,1,0,2
2025-11-05T23:00:25Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/13/2019_TIRADE,"Tweetstorm, e.g.",TIRADE,TIRADE,6,16,[],[],______,tirade,TIRADE,1,0,6
2025-11-05T23:00:27Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/17/2018_TUNE,"Adjust, as a piano",TUNE,TUNE,4,18,[],[],____,tune,TUNE,1,0,4
2025-11-05T23:00:31Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/27/2021_INES,Mexican poet Juana ___ de la Cruz,INES,INES,4,33,"[1, 2]","[[1, ""N""], [2, ""E""]]",_NE_,inez,INEZ,0,0,1
2025-11-05T23:00:45Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,5/3/2019_ETTORE,"Automaker Bugatti who reportedly said ""I make my cars to go, not to stop""",ETTORE,ETTORE,6,73,"[1, 2, 3, 4, 5]","[[1, ""T""], [2, ""T""], [3, ""O""], [4, ""R""], [5, ""E""]]",_TTORE,attore,ATTORE,0,0,0
2025-11-05T23:00:47Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,2/18/2020_STAN,Lee of Marvel Comics,STAN,STAN,4,20,"[1, 2, 3]","[[1, ""T""], [2, ""A""], [3, ""N""]]",_TAN,stan,STAN,1,0,1
2025-11-06T18:27:48Z,1d22c548-21aa-4173-b748-9b421321cd04,4/7/2020_HORA,Jewish wedding dance,HORA,HORA,4,20,"[0, 1, 3]","[[0, ""H""], [1, ""O""], [3, ""A""]]",HO_A,hora,HORA,1,0,0,0,1
2025-11-06T18:27:53Z,1d22c548-21aa-4173-b748-9b421321cd04,7/28/2016_LETSGO,Releases,LETSGO,LETSGO,6,8,"[0, 2, 3, 5]","[[0, ""L""], [2, ""T""], [3, ""S""], [5, ""O""]]",L_TS_O,letsgo,LETSGO,1,0,0,0,2
2025-11-06T18:27:59Z,1d22c548-21aa-4173-b748-9b421321cd04,2/23/2020_DESPAIR,Feeling of hopelessness,DESPAIR,DESPAIR,7,23,[5],"[[5, ""I""]]",_____I_,despair,DESPAIR,1,0,0,0,6
2025-11-06T18:28:02Z,1d22c548-21aa-4173-b748-9b421321cd04,9/8/2021_LOOKALIVE,"""Hurry up!"" to a zombie?",LOOKALIVE,LOOKALIVE,9,24,"[0, 2, 3, 4, 5, 6, 7, 8]","[[0, ""L""], [2, ""O""], [3, ""K""], [4, ""A""], [5, ""L""], [6, ""I""], [7, ""V""], [8, ""E""]]",L_OKALIVE,lookalive,LOOKALIVE,1,0,0,0,1
2025-11-06T18:28:06Z,1d22c548-21aa-4173-b748-9b421321cd04,9/22/2017_STARK,Like some contrasts,STARK,STARK,5,19,"[0, 1]","[[0, ""S""], [1, ""T""]]",ST___,stark,STARK,1,0,0,0,3
2025-11-06T18:28:09Z,1d22c548-21aa-4173-b748-9b421321cd04,5/29/2017_DITS,Counterparts of dahs in Morse code,DITS,DITS,4,34,[1],"[[1, ""I""]]",_I__,dits,DITS,1,0,0,0,3
2025-11-06T18:28:20Z,1d22c548-21aa-4173-b748-9b421321cd04,12/17/2020_RODEO,Copland ballet with a hoedown,RODEO,RODEO,5,29,"[0, 1, 3]","[[0, ""R""], [1, ""O""], [3, ""E""]]",RO_E_,romer,ROMER,0,0,0,0,0
2025-11-06T18:28:24Z,1d22c548-21aa-4173-b748-9b421321cd04,8/23/2020_STENT,Medical tube,STENT,STENT,5,12,[1],"[[1, ""T""]]",_T___,stent,STENT,1,0,0,0,4
2025-11-06T18:28:29Z,1d22c548-21aa-4173-b748-9b421321cd04,1/21/2019_SCH,U.S.C. or U.C.L.A.: Abbr.,SCH,SCH,3,25,"[1, 2]","[[1, ""C""], [2, ""H""]]",_CH,sch,SCH,1,0,0,0,1
2025-11-06T18:28:36Z,1d22c548-21aa-4173-b748-9b421321cd04,7/26/2019_PIANOS,Their players are often benched,PIANOS,PIANOS,6,31,"[3, 5]","[[3, ""N""], [5, ""S""]]",___N_S,,,0,0,0,0,0
2025-11-06T18:28:46Z,1d22c548-21aa-4173-b748-9b421321cd04,4/25/2020_ANTE,Dealer's request,ANTE,ANTE,4,16,[],[],____,cash,CASH,0,0,0,0,0
2025-11-06T18:28:53Z,1d22c548-21aa-4173-b748-9b421321cd04,9/25/2016_YVES,First name in fashion,YVES,YVES,4,21,[],[],____,aldo,ALDO,0,0,0,0,0
2025-11-06T18:28:56Z,1d22c548-21aa-4173-b748-9b421321cd04,3/21/2019_DEMOTE,Knock down,DEMOTE,DEMOTE,6,10,"[0, 1, 2, 3, 4]","[[0, ""D""], [1, ""E""], [2, ""M""], [3, ""O""], [4, ""T""]]",DEMOT_,demote,DEMOTE,1,0,0,0,1
2025-11-06T18:29:01Z,1d22c548-21aa-4173-b748-9b421321cd04,8/23/2017_RILE,"Agitate, with ""up""",RILE,RILE,4,18,[],[],____,rile,RILE,1,0,0,0,4
2025-11-06T18:29:09Z,1d22c548-21aa-4173-b748-9b421321cd04,10/18/2020_GEE,"Command for a right turn, in mushing",GEE,GEE,3,36,[1],"[[1, ""E""]]",_E_,,,0,0,0,0,0
2025-11-06T18:29:13Z,1d22c548-21aa-4173-b748-9b421321cd04,11/5/2018_AREA,"Length x width, for a rectangle",AREA,AREA,4,31,[],[],____,area,AREA,1,0,0,0,4
2025-11-06T18:29:17Z,1d22c548-21aa-4173-b748-9b421321cd04,10/9/2018_EVERS,Civil rights leader Medgar,EVERS,EVERS,5,26,"[1, 3]","[[1, ""V""], [3, ""R""]]",_V_R_,avery,AVERY,0,0,0,0,1
2025-11-06T18:29:24Z,1d22c548-21aa-4173-b748-9b421321cd04,8/2/2020_ZEBRAFISH,Aquarium creature with black-and-white stripes,ZEBRAFISH,ZEBRAFISH,9,46,"[1, 6]","[[1, ""E""], [6, ""I""]]",_E____I__,zebrafish,ZEBRAFISH,1,0,0,0,7
2025-11-06T18:29:29Z,1d22c548-21aa-4173-b748-9b421321cd04,2/20/2021_SKEELO,"""I Wish"" rapper, 1995",SKEELO,SKEELO,6,21,[1],"[[1, ""K""]]",_K____,,,0,0,0,0,0
2025-11-06T18:29:34Z,1d22c548-21aa-4173-b748-9b421321cd04,5/18/2020_DADSTOBE,Expectant papas,DADSTOBE,DADSTOBE,8,15,"[0, 1, 3, 4, 5, 6, 7]","[[0, ""D""], [1, ""A""], [3, ""S""], [4, ""T""], [5, ""O""], [6, ""B""], [7, ""E""]]",DA_STOBE,dadstobe,DADSTOBE,1,0,0,0,1
2025-11-06T18:29:37Z,1d22c548-21aa-4173-b748-9b421321cd04,10/27/2017_AVIATE,"Do aerobatics, e.g.",AVIATE,AVIATE,6,19,"[1, 2, 3, 4, 5]","[[1, ""V""], [2, ""I""], [3, ""A""], [4, ""T""], [5, ""E""]]",_VIATE,aviate,AVIATE,1,0,0,0,1
2025-11-06T18:29:45Z,1d22c548-21aa-4173-b748-9b421321cd04,9/16/2017_DASH,Recipe amount,DASH,DASH,4,13,[3],"[[3, ""H""]]",___H,,,0,0,0,0,0
2025-11-06T18:29:52Z,1d22c548-21aa-4173-b748-9b421321cd04,11/24/2018_PAT,One way to stand,PAT,PAT,3,16,[],[],___,,,0,0,0,0,0
2025-11-06T18:29:55Z,1d22c548-21aa-4173-b748-9b421321cd04,6/29/2019_UMAMI,Savory sensation,UMAMI,UMAMI,5,16,"[0, 1, 3]","[[0, ""U""], [1, ""M""], [3, ""M""]]",UM_M_,umami,UMAMI,1,0,0,0,2
2025-11-06T18:29:58Z,1d22c548-21aa-4173-b748-9b421321cd04,3/23/2020_EMTS,CPR experts,EMTS,EMTS,4,11,[2],"[[2, ""T""]]",__T_,emts,EMTS,1,0,0,0,3
2025-11-06T18:30:01Z,1d22c548-21aa-4173-b748-9b421321cd04,7/23/2017_ENSURE,Guarantee,ENSURE,ENSURE,6,9,"[0, 1, 2, 4, 5]","[[0, ""E""], [1, ""N""], [2, ""S""], [4, ""R""], [5, ""E""]]",ENS_RE,ensure,ENSURE,1,0,0,0,1
2025-11-06T18:30:09Z,1d22c548-21aa-4173-b748-9b421321cd04,8/30/2019_STR,Orch. section,STR,STR,3,13,[],[],___,,,0,0,0,0,0
2025-11-06T18:30:12Z,1d22c548-21aa-4173-b748-9b421321cd04,5/13/2018_MET,"Big Apple cultural site, with ""the""",MET,MET,3,35,"[0, 2]","[[0, ""M""], [2, ""T""]]",M_T,met,MET,1,0,0,0,1
2025-11-06T18:30:22Z,1d22c548-21aa-4173-b748-9b421321cd04,4/11/2020_MORATORIA,Freezes,MORATORIA,MORATORIA,9,7,"[0, 1, 2, 3, 4, 5, 6, 7]","[[0, ""M""], [1, ""O""], [2, ""R""], [3, ""A""], [4, ""T""], [5, ""O""], [6, ""R""], [7, ""I""]]",MORATORI_,moratoria,MORATORIA,1,0,0,0,1
2025-11-06T18:30:28Z,1d22c548-21aa-4173-b748-9b421321cd04,9/19/2019_SILOS,"Isolates, in business-speak",SILOS,SILOS,5,27,"[1, 3]","[[1, ""I""], [3, ""O""]]",_I_O_,silos,SILOS,1,0,0,0,3
2025-11-06T18:30:32Z,1d22c548-21aa-4173-b748-9b421321cd04,2/1/2016_ERICH,"""Love Story"" author Segal",ERICH,ERICH,5,25,"[0, 1, 3, 4]","[[0, ""E""], [1, ""R""], [3, ""C""], [4, ""H""]]",ER_CH,erich,ERICH,1,0,0,0,1
2025-11-06T18:30:41Z,1d22c548-21aa-4173-b748-9b421321cd04,12/14/2020_GATORADE,Beverage with a lightning bolt in its logo,GATORADE,GATORADE,8,42,"[0, 6]","[[0, ""G""], [6, ""D""]]",G_____D_,,,0,0,0,0,0
2025-11-06T18:30:48Z,1d22c548-21aa-4173-b748-9b421321cd04,8/23/2018_NEURAL,Kind of network,NEURAL,NEURAL,6,15,"[1, 4, 5]","[[1, ""E""], [4, ""A""], [5, ""L""]]",_E__AL,legal,LEGAL,0,0,0,0,0
2025-11-06T18:30:56Z,1d22c548-21aa-4173-b748-9b421321cd04,4/29/2016_PENALTY,Result of holding or hooking,PENALTY,PENALTY,7,28,"[1, 3, 4]","[[1, ""E""], [3, ""A""], [4, ""L""]]",_E_AL__,penalty,PENALTY,1,0,0,0,4
2025-11-06T18:30:58Z,1d22c548-21aa-4173-b748-9b421321cd04,11/9/2016_OATS,Muesli morsels,OATS,OATS,4,14,[],[],____,oats,OATS,1,0,0,0,4
2025-11-06T18:31:03Z,1d22c548-21aa-4173-b748-9b421321cd04,4/26/2019_SAUSAGEDOG,"Pet with short legs and a long body, slangily",SAUSAGEDOG,SAUSAGEDOG,10,45,"[0, 1, 3, 4, 5, 6, 7, 8, 9]","[[0, ""S""], [1, ""A""], [3, ""S""], [4, ""A""], [5, ""G""], [6, ""E""], [7, ""D""], [8, ""O""], [9, ""G""]]",SA_SAGEDOG,sausagedog,SAUSAGEDOG,1,0,0,0,1
2025-11-06T18:31:05Z,1d22c548-21aa-4173-b748-9b421321cd04,12/12/2018_RENT,Hit musical set in 1990s New York,RENT,RENT,4,33,"[0, 1, 2]","[[0, ""R""], [1, ""E""], [2, ""N""]]",REN_,rent,RENT,1,0,0,0,1
2025-11-06T18:31:07Z,1d22c548-21aa-4173-b748-9b421321cd04,8/24/2021_DEA,Antinarcotic org.,DEA,DEA,3,17,"[0, 1]","[[0, ""D""], [1, ""E""]]",DE_,dea,DEA,1,0,0,0,1
2025-11-06T18:31:17Z,1d22c548-21aa-4173-b748-9b421321cd04,3/17/2020_ITSA,"Celebratory words before ""boy"" or ""girl""",ITSA,ITSA,4,40,[],[],____,atta,ATTA,0,0,0,0,2
2025-11-06T18:31:22Z,1d22c548-21aa-4173-b748-9b421321cd04,10/20/2021_GIN,Drink flavored with juniper berries,GIN,GIN,3,35,[],[],___,,,0,0,0,0,0
2025-11-06T18:31:26Z,1d22c548-21aa-4173-b748-9b421321cd04,12/7/2018_DEE,See 58-Across,DEE,DEE,3,13,[],[],___,,,0,0,1,0,0
2025-11-06T18:31:33Z,1d22c548-21aa-4173-b748-9b421321cd04,3/12/2021_PEPSQUAD,Court entertainers,PEPSQUAD,PEPSQUAD,8,18,"[0, 1, 2, 5, 6]","[[0, ""P""], [1, ""E""], [2, ""P""], [5, ""U""], [6, ""A""]]",PEP__UA_,peptual,PEPTUAL,0,0,0,0,0
2025-11-06T18:31:37Z,1d22c548-21aa-4173-b748-9b421321cd04,10/24/2016_ATM,Place to enter a PIN,ATM,ATM,3,20,[],[],___,atm,ATM,1,0,0,0,3
2025-11-06T18:31:43Z,1d22c548-21aa-4173-b748-9b421321cd04,10/11/2016_ISLE,Capri or Man,ISLE,ISLE,4,12,[0],"[[0, ""I""]]",I___,isle,ISLE,1,0,0,0,3
2025-11-06T18:31:46Z,1d22c548-21aa-4173-b748-9b421321cd04,5/13/2019_ENAMOR,Captivate,ENAMOR,ENAMOR,6,9,"[2, 4, 5]","[[2, ""A""], [4, ""O""], [5, ""R""]]",__A_OR,enamor,ENAMOR,1,0,0,0,3
2025-11-06T18:31:49Z,1d22c548-21aa-4173-b748-9b421321cd04,11/1/2020_ERROR,Trial's partner,ERROR,ERROR,5,15,[],[],_____,error,ERROR,1,0,0,0,5
2025-11-06T18:31:52Z,1d22c548-21aa-4173-b748-9b421321cd04,11/6/2017_TIRADE,Diatribe,TIRADE,TIRADE,6,8,"[0, 2, 3, 4, 5]","[[0, ""T""], [2, ""R""], [3, ""A""], [4, ""D""], [5, ""E""]]",T_RADE,tirade,TIRADE,1,0,0,0,1
2025-11-06T18:31:59Z,1d22c548-21aa-4173-b748-9b421321cd04,8/19/2019_TAHINI,Falafel sauce,TAHINI,TAHINI,6,13,[],[],______,tahini,TAHINI,1,0,0,0,6
2025-11-06T18:32:02Z,1d22c548-21aa-4173-b748-9b421321cd04,11/27/2016_URSA,___ Minor,URSA,URSA,4,9,[],[],____,ursa,URSA,1,0,0,0,4
2025-11-06T18:32:07Z,1d22c548-21aa-4173-b748-9b421321cd04,6/30/2019_GUN,"Bulging bicep, in slang",GUN,GUN,3,23,[],[],___,,,0,0,0,0,0
2025-11-06T18:32:10Z,1d22c548-21aa-4173-b748-9b421321cd04,11/18/2016_DUMPSTER,Trash collector,DUMPSTER,DUMPSTER,8,15,"[0, 2, 3, 5, 6]","[[0, ""D""], [2, ""M""], [3, ""P""], [5, ""T""], [6, ""E""]]",D_MP_TE_,dumpster,DUMPSTER,1,0,0,0,3
2025-11-06T18:32:18Z,1d22c548-21aa-4173-b748-9b421321cd04,10/25/2016_STOUT,Burly,STOUT,STOUT,5,5,[],[],_____,husky,HUSKY,0,0,0,0,0
2025-11-06T18:32:26Z,1d22c548-21aa-4173-b748-9b421321cd04,6/13/2021_ELLE,International fashion magazine,ELLE,ELLE,4,30,[2],"[[2, ""L""]]",__L_,elle,ELLE,1,0,0,0,3
2025-11-06T18:32:34Z,1d22c548-21aa-4173-b748-9b421321cd04,11/2/2020_TWO,Start of every ZIP code in Virginia,TWO,TWO,3,35,[2],"[[2, ""O""]]",__O,,,0,0,0,0,0
2025-11-06T18:32:40Z,1d22c548-21aa-4173-b748-9b421321cd04,7/16/2016_AMIDE,"HC(O)NH2, for one",AMIDE,AMIDE,5,17,"[0, 1, 2, 3]","[[0, ""A""], [1, ""M""], [2, ""I""], [3, ""D""]]",AMID_,amide,AMIDE,1,0,0,0,1
2025-11-06T18:32:45Z,1d22c548-21aa-4173-b748-9b421321cd04,8/31/2020_ASLEEP,___ at the wheel,ASLEEP,ASLEEP,6,16,[1],"[[1, ""S""]]",_S____,,,0,0,0,0,0
2025-11-06T18:32:50Z,1d22c548-21aa-4173-b748-9b421321cd04,9/25/2019_BENCH,"Setting for the ""Forrest Gump"" movie poster",BENCH,BENCH,5,43,[],[],_____,bench,BENCH,1,0,0,0,5
2025-11-06T18:33:01Z,1d22c548-21aa-4173-b748-9b421321cd04,9/7/2017_BBL,OPEC units: Abbr.,BBL,BBL,3,17,"[1, 2]","[[1, ""B""], [2, ""L""]]",_BL,bbl,BBL,1,0,0,0,1
2025-11-06T18:33:08Z,1d22c548-21aa-4173-b748-9b421321cd04,12/28/2017_ACORN,Item in a winter cache,ACORN,ACORN,5,22,[],[],_____,,,0,0,0,0,0
2025-11-06T18:33:13Z,1d22c548-21aa-4173-b748-9b421321cd04,12/24/2017_LASSOES,They might be thrown around in a rodeo,LASSOES,LASSOES,7,38,"[3, 4]","[[3, ""S""], [4, ""O""]]",___SO__,lassos,LASSOS,0,0,0,0,3
2025-11-06T18:33:18Z,1d22c548-21aa-4173-b748-9b421321cd04,2/2/2016_IWERE,"""If ___ a Carpenter""",IWERE,IWERE,5,20,[],[],_____,jesus,JESUS,0,0,0,0,0
2025-11-06T18:33:26Z,1d22c548-21aa-4173-b748-9b421321cd04,2/21/2016_BAIT,Can of worms?,BAIT,BAIT,4,13,[3],"[[3, ""T""]]",___T,,,0,0,0,0,0
2025-11-06T18:33:30Z,1d22c548-21aa-4173-b748-9b421321cd04,2/7/2019_GLOBAL,Universal,GLOBAL,GLOBAL,6,9,"[0, 1, 2, 5]","[[0, ""G""], [1, ""L""], [2, ""O""], [5, ""L""]]",GLO__L,global,GLOBAL,1,0,0,0,2
2025-11-06T18:33:34Z,1d22c548-21aa-4173-b748-9b421321cd04,8/21/2016_PHD,"Result of many years of study, for short",PHD,PHD,3,40,[0],"[[0, ""P""]]",P__,phd,PHD,1,0,0,0,2
2025-11-06T18:33:38Z,1d22c548-21aa-4173-b748-9b421321cd04,11/27/2019_HANNAH,Palindromic woman's name,HANNAH,HANNAH,6,24,"[3, 4, 5]","[[3, ""N""], [4, ""A""], [5, ""H""]]",___NAH,hannah,HANNAH,1,0,0,0,3
2025-11-06T18:33:44Z,1d22c548-21aa-4173-b748-9b421321cd04,9/5/2017_YOURE,"Word before ""wrong"" or ""welcome""",YOURE,YOURE,5,32,[],[],_____,,,0,0,0,0,0
2025-11-06T18:33:51Z,1d22c548-21aa-4173-b748-9b421321cd04,3/2/2020_ELAL,Airline that doesn't schedule flights on Shabbat,ELAL,ELAL,4,48,[],[],____,,,0,0,0,0,0
2025-11-06T18:33:54Z,1d22c548-21aa-4173-b748-9b421321cd04,4/27/2017_ERRS,Drops the ball,ERRS,ERRS,4,14,[1],"[[1, ""R""]]",_R__,errs,ERRS,1,0,0,0,3
2025-11-06T18:34:00Z,1d22c548-21aa-4173-b748-9b421321cd04,3/1/2019_HYACINTH,Bloom with showy clusters,HYACINTH,HYACINTH,8,25,"[1, 3, 4, 6]","[[1, ""Y""], [3, ""C""], [4, ""I""], [6, ""T""]]",_Y_CI_T_,hyacinth,HYACINTH,1,0,0,0,4
2025-11-06T18:34:08Z,1d22c548-21aa-4173-b748-9b421321cd04,1/27/2020_SLURP,Commit a fine-dining faux pas,SLURP,SLURP,5,29,[4],"[[4, ""P""]]",____P,slurp,SLURP,1,0,0,0,4
2025-11-06T18:34:11Z,1d22c548-21aa-4173-b748-9b421321cd04,12/11/2016_BEFELL,Happened to,BEFELL,BEFELL,6,11,[0],"[[0, ""B""]]",B_____,,,0,0,0,0,0
2025-11-06T18:34:19Z,1d22c548-21aa-4173-b748-9b421321cd04,6/24/2018_HAUNTS,Is there in spirit?,HAUNTS,HAUNTS,6,19,"[1, 2]","[[1, ""A""], [2, ""U""]]",_AU___,,,0,0,0,0,0
2025-11-06T18:34:22Z,1d22c548-21aa-4173-b748-9b421321cd04,6/22/2017_OWEN,"John Irving's ""A Prayer for ___ Meany""",OWEN,OWEN,4,38,[],[],____,owen,OWEN,1,0,0,0,4
2025-11-06T18:34:28Z,1d22c548-21aa-4173-b748-9b421321cd04,2/16/2020_TURNPRO,"Declare for the draft, say",TURNPRO,TURNPRO,7,26,"[2, 4, 5, 6]","[[2, ""R""], [4, ""P""], [5, ""R""], [6, ""O""]]",__R_PRO,turnpro,TURNPRO,1,0,0,0,3
2025-11-06T18:34:32Z,1d22c548-21aa-4173-b748-9b421321cd04,1/19/2021_NCAA,Org. affected by Title IX,NCAA,NCAA,4,25,[],[],____,ncaa,NCAA,1,0,0,0,4
2025-11-06T18:34:40Z,1d22c548-21aa-4173-b748-9b421321cd04,2/8/2016_NITTYGRITTY,"*Basics, informally",NITTYGRITTY,NITTYGRITTY,11,19,"[0, 3, 5, 7, 10]","[[0, ""N""], [3, ""T""], [5, ""G""], [7, ""I""], [10, ""Y""]]",N__T_G_I__Y,nittygritty,NITTYGRITTY,1,0,0,0,6
2025-11-06T18:34:46Z,1d22c548-21aa-4173-b748-9b421321cd04,11/5/2017_LIAR,Fabulist,LIAR,LIAR,4,8,[],[],____,seer,SEER,0,0,0,0,1
2025-11-06T18:34:52Z,1d22c548-21aa-4173-b748-9b421321cd04,12/13/2020_EGGS,Confident juggler's props,EGGS,EGGS,4,25,[2],"[[2, ""G""]]",__G_,eggs,EGGS,1,0,0,0,3
2025-11-06T18:34:58Z,1d22c548-21aa-4173-b748-9b421321cd04,5/21/2016_MTGES,They may be on the house: Abbr.,MTGES,MTGES,5,31,"[0, 3, 4]","[[0, ""M""], [3, ""E""], [4, ""S""]]",M__ES,,,0,0,0,0,0
2025-11-06T18:35:06Z,1d22c548-21aa-4173-b748-9b421321cd04,1/20/2020_ACRID,Bitter-tasting,ACRID,ACRID,5,14,"[1, 2, 3]","[[1, ""C""], [2, ""R""], [3, ""I""]]",_CRI_,acrid,ACRID,1,0,0,0,2
2025-11-06T18:35:11Z,1d22c548-21aa-4173-b748-9b421321cd04,9/19/2016_SADE,"One-named singer with the 1985 hit ""Smooth Operator""",SADE,SADE,4,52,[],[],____,,,0,0,0,0,0
2025-11-06T18:35:15Z,1d22c548-21aa-4173-b748-9b421321cd04,6/7/2016_RTE,GPS suggestion: Abbr.,RTE,RTE,3,21,[2],"[[2, ""E""]]",__E,rte,RTE,1,0,0,0,2
2025-11-06T18:35:18Z,1d22c548-21aa-4173-b748-9b421321cd04,2/1/2020_SUDSY,Like dishwasher water,SUDSY,SUDSY,5,21,[],[],_____,soapy,SOAPY,0,0,0,0,2
2025-11-06T18:35:22Z,1d22c548-21aa-4173-b748-9b421321cd04,10/11/2020_BUILT,Muscly,BUILT,BUILT,5,6,"[0, 3, 4]","[[0, ""B""], [3, ""L""], [4, ""T""]]",B__LT,built,BUILT,1,0,0,0,2
2025-11-06T18:35:29Z,1d22c548-21aa-4173-b748-9b421321cd04,9/5/2021_ORCA,Sight from a Seattle ferry,ORCA,ORCA,4,26,"[0, 1]","[[0, ""O""], [1, ""R""]]",OR__,orca,ORCA,1,0,0,0,2
2025-11-06T18:35:32Z,1d22c548-21aa-4173-b748-9b421321cd04,7/31/2019_PAY,Settle up,PAY,PAY,3,9,"[0, 1]","[[0, ""P""], [1, ""A""]]",PA_,pay,PAY,1,0,0,0,1
2025-11-06T18:35:37Z,1d22c548-21aa-4173-b748-9b421321cd04,7/21/2019_GASSES,Fuels (up),GASSES,GASSES,6,10,"[2, 4]","[[2, ""S""], [4, ""E""]]",__S_E_,,,0,0,0,0,0
2025-11-06T18:35:44Z,1d22c548-21aa-4173-b748-9b421321cd04,7/17/2019_RECIPES,File box filler,RECIPES,RECIPES,7,15,"[0, 3, 4, 5, 6]","[[0, ""R""], [3, ""I""], [4, ""P""], [5, ""E""], [6, ""S""]]",R__IPES,,,0,0,0,0,0
2025-11-06T18:35:49Z,1d22c548-21aa-4173-b748-9b421321cd04,11/30/2019_EDAM,Alternative to Leyden or Boerenkaas,EDAM,EDAM,4,35,[],[],____,,,0,0,0,0,0
2025-11-06T18:36:00Z,1d22c548-21aa-4173-b748-9b421321cd04,7/28/2018_DOORDIE,Like a Hail Mary,DOORDIE,DOORDIE,7,16,"[0, 1, 4, 6]","[[0, ""D""], [1, ""O""], [4, ""D""], [6, ""E""]]",DO__D_E,,,0,0,0,0,0
2025-11-06T18:36:06Z,1d22c548-21aa-4173-b748-9b421321cd04,5/3/2020_AVERRED,Categorically stated,AVERRED,AVERRED,7,20,"[0, 1, 2, 4, 5, 6]","[[0, ""A""], [1, ""V""], [2, ""E""], [4, ""R""], [5, ""E""], [6, ""D""]]",AVE_RED,averred,AVERRED,1,0,0,0,1
